selected,word,phonology,contrast,contrastGroup,source,syllableCount,syllableTemplate,syllable1,syllable2,phones,phoneLength,orthLength,ipaTarget,ttsText,phonologicalNeighborhoodSize,nearestRealWordDistance,nearestRealWords,englishZipfFrequency,selectionScore
0,fakmik,easy,control,,generated,2,CVC-CVC,fak,mik,F AE K M IH K,6,6,/fækmɪk/,fak-mik,0,2,amick|amis|annick|aric|arrick|asic|attic|click|crick|cwik,0.0,1.8594
0,faksek,easy,control,,generated,2,CVC-CVC,fak,sek,F AE K S EH K,6,6,/fæksɛk/,fak-sek,0,2,facts|fakes|falck|fast|fats|faulks|faux|fawkes|fax|fickes,0.0,1.8594
0,famkik,easy,control,,generated,2,CVC-CVC,fam,kik,F AE M K IH K,6,6,/fæmkɪk/,fam-kik,0,2,amick|amis|annick|aric|arrick|asic|attic|emick|emmick|fact,0.0,1.8594
0,fankik,easy,control,,generated,2,CVC-CVC,fan,kik,F AE N K IH K,6,6,/fænkɪk/,fan-kik,0,2,annick|aric|arrick|asic|attic|fact|facts|falck|fanned|fannie,0.0,1.8594
0,fektak,easy,control,,generated,2,CVC-CVC,fek,tak,F EH K T AE K,6,6,/fɛktæk/,fek-tak,0,2,fecht|feldt|felt|fendt|fent|fessed|fest|feta|fetched|fetter,0.0,1.8594
0,feskam,easy,control,,generated,2,CVC-CVC,fes,kam,F EH S K AE M,6,6,/fɛskæm/,fes-kam,0,2,scam|scan|scat|scheme|scum|siam|skaff|skim|slam|spam,0.0,1.8594
0,feskan,easy,control,,generated,2,CVC-CVC,fes,kan,F EH S K AE N,6,6,/fɛskæn/,fes-kan,0,2,scan|scat|schoon|scone|skaff|skeen|skein|skene|skin|span,0.0,1.8594
0,fesmak,easy,control,,generated,2,CVC-CVC,fes,mak,F EH S M AE K,6,6,/fɛsmæk/,fes-mak,0,2,smack|smarr|smash|smick|smirk|smoak|smock|smoke|smuck|snack,0.0,1.8594
0,fesnak,easy,control,,generated,2,CVC-CVC,fes,nak,F EH S N AE K,6,6,/fɛsnæk/,fes-nak,0,2,snack|snag|snake|snap|snapp|snarr|snatch|sneak|snoke|snook,0.0,1.8594
0,fiksak,easy,control,,generated,2,CVC-CVC,fik,sak,F IH K S AE K,6,6,/fɪksæk/,fik-sak,0,2,fickes|fierce|fifths|fikes|finck|fincke|fink|finke|fipps|fisc,0.0,1.8594
0,fiskak,easy,control,,generated,2,CVC-CVC,fis,kak,F IH S K AE K,6,6,/fɪskæk/,fis-kak,0,2,fisc|fisk|fiske|fist|fix|flack|flak|isaak|ishaq|issac,0.0,1.8594
0,fiskam,easy,control,,generated,2,CVC-CVC,fis,kam,F IH S K AE M,6,6,/fɪskæm/,fis-kam,0,2,fisc|fisk|fiske|fist|fix|flam|flamm|frahm|fram|issam,0.0,1.8594
0,fismak,easy,control,,generated,2,CVC-CVC,fis,mak,F IH S M AE K,6,6,/fɪsmæk/,fis-mak,0,2,fisc|fisk|fiske|fist|flack|flak|isaak|ishaq|issac|lisk,0.0,1.8594
0,fisnak,easy,control,,generated,2,CVC-CVC,fis,nak,F IH S N AE K,6,6,/fɪsnæk/,fis-nak,0,2,fisc|fisk|fiske|fist|flack|flak|inaez|isaak|ishaq|isner,0.0,1.8594
0,gakmik,easy,control,,generated,2,CVC-CVC,gak,mik,G AE K M IH K,6,6,/gækmɪk/,gak-mik,0,2,amick|amis|annick|aric|arrick|asic|attic|click|crick|cwik,0.0,1.8594
0,gamkik,easy,control,,generated,2,CVC-CVC,gam,kik,G AE M K IH K,6,6,/gæmkɪk/,gam-kik,0,2,amick|amis|annick|aric|arrick|asic|attic|emick|emmick|gamma,0.0,1.8594
0,gampek,easy,control,,generated,2,CVC-CVC,gam,pek,G AE M P EH K,6,6,/gæmpɛk/,gam-pek,0,2,gamp|gappa|gaps|gasp|grech|gump|gumpp|hamp|hampe|kamp,0.0,1.8594
0,geskam,easy,control,,generated,2,CVC-CVC,ges,kam,G EH S K AE M,6,6,/gɛskæm/,ges-kam,0,2,scam|scan|scat|scheme|scum|siam|skaff|skim|slam|spam,0.0,1.8594
0,geskan,easy,control,,generated,2,CVC-CVC,ges,kan,G EH S K AE N,6,6,/gɛskæn/,ges-kan,0,2,scan|scat|schoon|scone|skaff|skeen|skein|skene|skin|span,0.0,1.8594
0,gesmak,easy,control,,generated,2,CVC-CVC,ges,mak,G EH S M AE K,6,6,/gɛsmæk/,ges-mak,0,2,smack|smarr|smash|smick|smirk|smoak|smock|smoke|smuck|snack,0.0,1.8594
0,gesnak,easy,control,,generated,2,CVC-CVC,ges,nak,G EH S N AE K,6,6,/gɛsnæk/,ges-nak,0,2,snack|snag|snake|snap|snapp|snarr|snatch|sneak|snoke|snook,0.0,1.8594
0,gismak,easy,control,,generated,2,CVC-CVC,gis,mak,G IH S M AE K,6,6,/gɪsmæk/,gis-mak,0,2,smack|smarr|smash|smick|smirk|smoak|smock|smoke|smuck|snack,0.0,1.8594
0,hakmik,easy,control,,generated,2,CVC-CVC,hak,mik,HH AE K M IH K,6,6,/hækmɪk/,hak-mik,0,2,amick|amis|annick|aric|arrick|asic|attic|click|crick|cwik,0.0,1.8594
0,hampek,easy,control,,generated,2,CVC-CVC,ham,pek,HH AE M P EH K,6,6,/hæmpɛk/,ham-pek,0,2,hamp|hampe|hamre|hams|hank|hanke|happy|haschke|hemp|hopke,0.0,1.8594
0,heksak,easy,control,,generated,2,CVC-CVC,hek,sak,HH EH K S AE K,6,6,/hɛksæk/,hek-sak,0,2,hex|hicks|hikes|hix|hoax|hooks|hucks|husk|hux|hykes,0.0,1.8594
0,hempam,easy,control,,generated,2,CVC-CVC,hem,pam,HH EH M P AE M,6,6,/hɛmpæm/,hem-pam,0,2,hemp|hems|hemy|hepper|hump|imam|kemp|kempe|lemp|rempe,0.0,1.8594
0,hensak,easy,control,,generated,2,CVC-CVC,hen,sak,HH EH N S AE K,6,6,/hɛnsæk/,hen-sak,0,2,hence|hench|heney|henie|henk|henke|henna|henne|henner|hennes,0.0,1.8594
0,heskam,easy,control,,generated,2,CVC-CVC,hes,kam,HH EH S K AE M,6,6,/hɛskæm/,hes-kam,0,2,scam|scan|scat|scheme|scum|siam|skaff|skim|slam|spam,0.0,1.8594
0,heskan,easy,control,,generated,2,CVC-CVC,hes,kan,HH EH S K AE N,6,6,/hɛskæn/,hes-kan,0,2,scan|scat|schoon|scone|skaff|skeen|skein|skene|skin|span,0.0,1.8594
0,hesmak,easy,control,,generated,2,CVC-CVC,hes,mak,HH EH S M AE K,6,6,/hɛsmæk/,hes-mak,0,2,smack|smarr|smash|smick|smirk|smoak|smock|smoke|smuck|snack,0.0,1.8594
0,hesnak,easy,control,,generated,2,CVC-CVC,hes,nak,HH EH S N AE K,6,6,/hɛsnæk/,hes-nak,0,2,snack|snag|snake|snap|snapp|snarr|snatch|sneak|snoke|snook,0.0,1.8594
0,hiksak,easy,control,,generated,2,CVC-CVC,hik,sak,HH IH K S AE K,6,6,/hɪksæk/,hik-sak,0,2,hicks|hikes|hinck|hink|hipps|hips|hisey|hissed|hits|hitz,0.0,1.8594
0,hismak,easy,control,,generated,2,CVC-CVC,his,mak,HH IH S M AE K,6,6,/hɪsmæk/,his-mak,0,2,smack|smarr|smash|smick|smirk|smoak|smock|smoke|smuck|snack,0.0,1.8594
0,kampek,easy,control,,generated,2,CVC-CVC,kam,pek,K AE M P EH K,6,6,/kæmpɛk/,kam-pek,0,2,camp|cams|cappa|capped|capper|cappo|capps|cappy|caps|cask,0.0,1.8594
0,keksak,easy,control,,generated,2,CVC-CVC,kek,sak,K EH K S AE K,6,6,/kɛksæk/,kek-sak,0,2,keske|ketz|kicks|kirks|kokes|kooks|krack|kracke|kuske|kwak,0.0,1.8594
0,kempam,easy,control,,generated,2,CVC-CVC,kem,pam,K EH M P AE M,6,6,/kɛmpæm/,kem-pam,0,2,kemp|kempe|kept|klamm|komp|kram|kramm|kramme|kump|kvam,0.0,1.8594
0,kemsak,easy,control,,generated,2,CVC-CVC,kem,sak,K EH M S AE K,6,6,/kɛmsæk/,kem-sak,0,2,keske|ketz|krack|kracke|kuske|kwak|leske|mc|meske|quack,0.0,1.8594
0,kesmak,easy,control,,generated,2,CVC-CVC,kes,mak,K EH S M AE K,6,6,/kɛsmæk/,kes-mak,0,2,keske|krack|kracke|kuske|kwak|leske|meske|quack|reske|slack,0.0,1.8594
0,kesnak,easy,control,,generated,2,CVC-CVC,kes,nak,K EH S N AE K,6,6,/kɛsnæk/,kes-nak,0,2,keske|krack|kracke|kuske|kwak|leske|meske|quack|reske|schnack,0.0,1.8594
0,maskek,easy,control,,generated,2,CVC-CVC,mas,kek,M AE S K EH K,6,6,/mæskɛk/,mas-kek,0,2,mask|maske|massa|massar|massed|masser|massey|massi|massie|masso,0.0,1.8594
0,meksak,easy,control,,generated,2,CVC-CVC,mek,sak,M EH K S AE K,6,6,/mɛksæk/,mek-sak,0,2,meckes|meeks|menk|menke|meschke|meske|messa|messed|messer|messy,0.0,1.8594
0,meskak,easy,control,,generated,2,CVC-CVC,mes,kak,M EH S K AE K,6,6,/mɛskæk/,mes-kak,0,2,meske|messa|messed|messer|messy|mest|mex|miske|mosk|mosque,0.0,1.8594
0,meskam,easy,control,,generated,2,CVC-CVC,mes,kam,M EH S K AE M,6,6,/mɛskæm/,mes-kam,0,2,meske|messa|messed|messer|messy|mest|mex|miske|mosk|mosque,0.0,1.8594
0,mesnak,easy,control,,generated,2,CVC-CVC,mes,nak,M EH S N AE K,6,6,/mɛsnæk/,mes-nak,0,2,meske|messa|messed|messer|messy|mest|miske|mohnke|mosk|mosque,0.0,1.8594
0,moknak,easy,control,,generated,2,CVC-CVC,mok,nak,M AA K N AE K,6,6,/mɑknæk/,mok-nak,0,2,mohnke|monde|monge|monje|mont|mosque|quack|schnack|snack,0.0,1.8594
0,monkak,easy,control,,generated,2,CVC-CVC,mon,kak,M AA N K AE K,6,6,/mɑnkæk/,mon-kak,0,2,mohnke|monde|monge|monje|mont|mosque|nyack|schnack|snack,0.0,1.8594
0,neksak,easy,control,,generated,2,CVC-CVC,nek,sak,N EH K S AE K,6,6,/nɛksæk/,nek-sak,0,2,necks|nesci|nesi|nessa|nesser|nessi|nessie|nest|neste|nets,0.0,1.8594
0,nektak,easy,control,,generated,2,CVC-CVC,nek,tak,N EH K T AE K,6,6,/nɛktæk/,nek-tak,0,2,knecht|knelt|knocked|krack|kracke|kwak|necked|necker|necks|neft,0.0,1.8594
0,neskam,easy,control,,generated,2,CVC-CVC,nes,kam,N EH S K AE M,6,6,/nɛskæm/,nes-kam,0,2,scam|scan|scat|scheme|scum|siam|skaff|skim|slam|spam,0.0,1.8594
0,nesmak,easy,control,,generated,2,CVC-CVC,nes,mak,N EH S M AE K,6,6,/nɛsmæk/,nes-mak,0,2,smack|smarr|smash|smick|smirk|smoak|smock|smoke|smuck|snack,0.0,1.8594
0,pesmak,easy,control,,generated,2,CVC-CVC,pes,mak,P EH S M AE K,6,6,/pɛsmæk/,pes-mak,0,2,smack|smarr|smash|smick|smirk|smoak|smock|smoke|smuck|snack,0.0,1.8594
0,sapkek,easy,control,,generated,2,CVC-CVC,sap,kek,S AE P K EH K,6,6,/sæpkɛk/,sap-kek,0,2,spec|speck|sped|speich|spell|speth|spic|spike|spock|spoke,0.0,1.8594
0,sekkam,easy,control,,generated,2,CVC-CVC,sek,kam,S EH K K AE M,6,6,/sɛkkæm/,sek-kam,0,2,scam|scan|scat|scheme|scum|seco|secor|secoy|sect|seko,0.0,1.8594
0,sekkan,easy,control,,generated,2,CVC-CVC,sek,kan,S EH K K AE N,6,6,/sɛkkæn/,sek-kan,0,2,scan|scat|schoon|scone|seco|secor|secoy|sect|seko|selk,0.0,1.8594
0,sekmak,easy,control,,generated,2,CVC-CVC,sek,mak,S EH K M AE K,6,6,/sɛkmæk/,sek-mak,0,2,smack|smarr|smash|smick|smirk|smoak|smock|smoke|smuck|snack,0.0,1.8594
0,sekmam,easy,control,,generated,2,CVC-CVC,sek,mam,S EH K M AE M,6,6,/sɛkmæm/,sek-mam,0,2,scam|scan|scat|scheme|scum|seco|secor|secoy|sect|seko,0.0,1.8594
0,seknak,easy,control,,generated,2,CVC-CVC,sek,nak,S EH K N AE K,6,6,/sɛknæk/,sek-nak,0,2,snack|snag|snake|snap|snapp|snarr|snatch|sneak|snoke|snook,0.0,1.8594
0,seknam,easy,control,,generated,2,CVC-CVC,sek,nam,S EH K N AE M,6,6,/sɛknæm/,sek-nam,0,2,scam|scan|scat|scent|scheme|scum|seco|secor|secoy|sect,0.0,1.8594
0,seknan,easy,control,,generated,2,CVC-CVC,sek,nan,S EH K N AE N,6,6,/sɛknæn/,sek-nan,0,2,scan|scat|scent|schoon|scone|seco|secor|secoy|sect|seko,0.0,1.8594
0,sekpak,easy,control,,generated,2,CVC-CVC,sek,pak,S EH K P AE K,6,6,/sɛkpæk/,sek-pak,0,2,spack|spak|spake|spam|span|spang|spann|sparr|spat|spath,0.0,1.8594
0,semkak,easy,control,,generated,2,CVC-CVC,sem,kak,S EH M K AE K,6,6,/sɛmkæk/,sem-kak,0,2,smack|smarr|smash|smick|smirk|smoak|smock|smoke|smuck|snack,0.0,1.8594
0,semkam,easy,control,,generated,2,CVC-CVC,sem,kam,S EH M K AE M,6,6,/sɛmkæm/,sem-kam,0,2,scam|scan|scat|scheme|scum|seco|secor|secoy|sect|seko,0.0,1.8594
0,semkan,easy,control,,generated,2,CVC-CVC,sem,kan,S EH M K AE N,6,6,/sɛmkæn/,sem-kan,0,2,scan|scat|schoon|scone|seco|secor|secoy|sect|seko|selk,0.0,1.8594
0,semmak,easy,control,,generated,2,CVC-CVC,sem,mak,S EH M M AE K,6,6,/sɛmmæk/,sem-mak,0,2,smack|smarr|smash|smick|smirk|smoak|smock|smoke|smuck|snack,0.0,1.8594
0,semnak,easy,control,,generated,2,CVC-CVC,sem,nak,S EH M N AE K,6,6,/sɛmnæk/,sem-nak,0,2,smack|smarr|smash|smick|smirk|smoak|smock|smoke|smuck|snack,0.0,1.8594
0,senkam,easy,control,,generated,2,CVC-CVC,sen,kam,S EH N K AE M,6,6,/sɛnkæm/,sen-kam,0,2,scam|scan|scat|scent|scheme|scum|seco|secor|secoy|sect,0.0,1.8594
0,senkan,easy,control,,generated,2,CVC-CVC,sen,kan,S EH N K AE N,6,6,/sɛnkæn/,sen-kan,0,2,scan|scat|scent|schoon|scone|seco|secor|secoy|sect|seko,0.0,1.8594
0,sepkak,easy,control,,generated,2,CVC-CVC,sep,kak,S EH P K AE K,6,6,/sɛpkæk/,sep-kak,0,2,spack|spak|spake|spam|span|spang|spann|sparr|spat|spath,0.0,1.8594
0,sepkam,easy,control,,generated,2,CVC-CVC,sep,kam,S EH P K AE M,6,6,/sɛpkæm/,sep-kam,0,2,scam|scan|scat|scheme|scum|seco|secor|secoy|sect|seko,0.0,1.8594
0,sepmak,easy,control,,generated,2,CVC-CVC,sep,mak,S EH P M AE K,6,6,/sɛpmæk/,sep-mak,0,2,smack|smarr|smash|smick|smirk|smoak|smock|smoke|smuck|snack,0.0,1.8594
0,sepnak,easy,control,,generated,2,CVC-CVC,sep,nak,S EH P N AE K,6,6,/sɛpnæk/,sep-nak,0,2,snack|snag|snake|snap|snapp|snarr|snatch|sneak|snoke|snook,0.0,1.8594
0,sikkam,easy,control,,generated,2,CVC-CVC,sik,kam,S IH K K AE M,6,6,/sɪkkæm/,sik-kam,0,2,scam|scan|scat|scheme|scum|siam|sicker|silk|sink|sisk,0.0,1.8594
0,sikkan,easy,control,,generated,2,CVC-CVC,sik,kan,S IH K K AE N,6,6,/sɪkkæn/,sik-kan,0,2,scan|scat|schoon|scone|sicker|silk|sink|sisk|six|skaff,0.0,1.8594
0,sikmak,easy,control,,generated,2,CVC-CVC,sik,mak,S IH K M AE K,6,6,/sɪkmæk/,sik-mak,0,2,smack|smarr|smash|smick|smirk|smoak|smock|smoke|smuck|snack,0.0,1.8594
0,sikmam,easy,control,,generated,2,CVC-CVC,sik,mam,S IH K M AE M,6,6,/sɪkmæm/,sik-mam,0,2,scam|scan|scat|scheme|scum|siam|sicker|simmer|simms|sims,0.0,1.8594
0,sikpak,easy,control,,generated,2,CVC-CVC,sik,pak,S IH K P AE K,6,6,/sɪkpæk/,sik-pak,0,2,spack|spak|spake|spam|span|spang|spann|sparr|spat|spath,0.0,1.8594
0,simkak,easy,control,,generated,2,CVC-CVC,sim,kak,S IH M K AE K,6,6,/sɪmkæk/,sim-kak,0,2,smack|smarr|smash|smick|smirk|smoak|smock|smoke|smuck|snack,0.0,1.8594
0,simkam,easy,control,,generated,2,CVC-CVC,sim,kam,S IH M K AE M,6,6,/sɪmkæm/,sim-kam,0,2,scam|scan|scat|scheme|scum|siam|sicker|silk|simmer|simms,0.0,1.8594
0,simmak,easy,control,,generated,2,CVC-CVC,sim,mak,S IH M M AE K,6,6,/sɪmmæk/,sim-mak,0,2,smack|smarr|smash|smick|smirk|smoak|smock|smoke|smuck|snack,0.0,1.8594
0,simnak,easy,control,,generated,2,CVC-CVC,sim,nak,S IH M N AE K,6,6,/sɪmnæk/,sim-nak,0,2,smack|smarr|smash|smick|smirk|smoak|smock|smoke|smuck|snack,0.0,1.8594
0,sinkak,easy,control,,generated,2,CVC-CVC,sin,kak,S IH N K AE K,6,6,/sɪnkæk/,sin-kak,0,2,snack|snag|snake|snap|snapp|snarr|snatch|sneak|snoke|snook,0.0,1.8594
0,sinnak,easy,control,,generated,2,CVC-CVC,sin,nak,S IH N N AE K,6,6,/sɪnnæk/,sin-nak,0,2,snack|snag|snake|snap|snapp|snarr|snatch|sneak|snoke|snook,0.0,1.8594
0,sipkak,easy,control,,generated,2,CVC-CVC,sip,kak,S IH P K AE K,6,6,/sɪpkæk/,sip-kak,0,2,spack|spak|spake|spam|span|spang|spann|sparr|spat|spath,0.0,1.8594
0,sipmak,easy,control,,generated,2,CVC-CVC,sip,mak,S IH P M AE K,6,6,/sɪpmæk/,sip-mak,0,2,smack|smarr|smash|smick|smirk|smoak|smock|smoke|smuck|snack,0.0,1.8594
0,sokmak,easy,control,,generated,2,CVC-CVC,sok,mak,S AA K M AE K,6,6,/sɑkmæk/,sok-mak,0,2,smack|smarr|smash|smick|smirk|smoak|smock|smoke|smuck|snack,0.0,1.8594
0,somkak,easy,control,,generated,2,CVC-CVC,som,kak,S AA M K AE K,6,6,/sɑmkæk/,som-kak,0,2,smack|smarr|smash|smick|smirk|smoak|smock|smoke|smuck|snack,0.0,1.8594
0,sonkak,easy,control,,generated,2,CVC-CVC,son,kak,S AA N K AE K,6,6,/sɑnkæk/,son-kak,0,2,snack|snag|snake|snap|snapp|snarr|snatch|sneak|snoke|snook,0.0,1.8594
0,teskak,easy,control,,generated,2,CVC-CVC,tes,kak,T EH S K AE K,6,6,/tɛskæk/,tes-kak,0,2,teske|tessa|tessie|tessy|test|tex|trac|track|trak|tsang,0.0,1.8594
0,waknek,easy,control,,generated,2,CVC-CVC,wak,nek,W AE K N EH K,6,6,/wæknɛk/,wak-nek,0,2,wnek|wnuk,0.0,1.8594
0,wankek,easy,control,,generated,2,CVC-CVC,wan,kek,W AE N K EH K,6,6,/wænkɛk/,wan-kek,0,2,wnek|wnuk,0.0,1.8594
0,hanken,easy,control,,generated,2,CVC-CVC,han,ken,HH AE N K EH N,6,6,/hænkɛn/,han-ken,0,3,achorn|annan|annen|anon|hacked|hacker|hacks|hakki|hakko|hana,1.11,1.9394
0,hakken,easy,control,,generated,2,CVC-CVC,hak,ken,HH AE K K EH N,6,6,/hækkɛn/,hak-ken,0,3,achorn|cayenne|cayenne|hacked|hacker|hacks|hakki|hakko|hank|hanke,1.19,2.1794
0,gekkan,easy,control,,generated,2,CVC-CVC,gek,kan,G EH K K AE N,6,6,/gɛkkæn/,gek-kan,0,3,clan|ekern|gecko|gekko|geschke|glahn|grahn|gran|klahn|klan,1.31,2.5394
0,nikkan,easy,control,,generated,2,CVC-CVC,nik,kan,N IH K K AE N,6,6,/nɪkkæn/,nik-kan,0,3,clan|klahn|klan|klann|knicker|knicks|krahn|nicked|nickey|nicki,1.37,2.7194
0,henman,easy,control,,generated,2,CVC-CVC,hen,man,HH EH N M AE N,6,6,/hɛnmæn/,hen-man,2,1,henman|henneman,2.01,3.2908
0,denman,easy,control,,generated,2,CVC-CVC,den,man,D EH N M AE N,6,6,/dɛnmæn/,den-man,2,1,denman|denmon,2.5,4.7608
0,dokkan,easy,control,,generated,2,CVC-CVC,dok,kan,D AA K K AE N,6,6,/dɑkkæn/,dok-kan,0,3,aachen|clan|dahlke|dark|darke|darn|dhaka|dhaka|diahann|diane,2.11,4.9394
0,kennan,easy,control,,generated,2,CVC-CVC,ken,nan,K EH N N AE N,6,6,/kɛnnæn/,ken-nan,0,3,cairn|clan|ennen|kenna|kenner|kenney|kenny|kent|klahn|klan,2.34,5.6294
1,lalim,hard,r_l,ralim_lalim,generated,2,CVC-CVC,lal,im,L AE L IH M,5,5,/lælɪm/,lal-im,3,1,lathem|salemme|salim,0.0,-0.17
1,ralim,hard,r_l,ralim_lalim,generated,2,CVC-CVC,ral,im,R AE L IH M,5,5,/ɹælɪm/,ral-im,3,1,rallis|salemme|salim,0.0,-0.17
1,ripak,hard,r_l,ripak_lipak,generated,2,CVC-CVC,rip,ak,R IH P AE K,5,5,/ɹɪpæk/,rip-ak,3,1,repack|ripke|ropak,0.0,-0.17
0,ruten,hard,r_l,ruten_luten,generated,2,CVC-CVC,rut,en,R AH T EH N,5,5,/ɹʌtɛn/,rut-en,3,1,raton|ruttan|rutten,0.0,-0.17
0,ledon,hard,r_l,redon_ledon,generated,2,CVC-CVC,led,on,L EH D AA N,5,5,/lɛdɑn/,led-on,4,1,leaden|ledden|ledin|ledonne,0.0,0.0531
0,lopin,hard,r_l,ropin_lopin,generated,2,CVC-CVC,lop,in,L AA P IH N,5,5,/lɑpɪn/,lop-in,5,1,coppin|lapage|lapin|lopping|toppin,0.0,0.2355
0,lafem,hard,r_l,rafem_lafem,generated,2,CVC-CVC,laf,em,L AE F EH M,5,5,/læfɛm/,laf-em,1,1,lapham,0.0,0.5231
1,lipak,hard,r_l,ripak_lipak,generated,2,CVC-CVC,lip,ak,L IH P AE K,5,5,/lɪpæk/,lip-ak,1,1,lipke,0.0,0.5231
0,losim,hard,r_l,rosim_losim,generated,2,CVC-CVC,los,im,L AA S IH M,5,5,/lɑsɪm/,los-im,1,1,loseke,0.0,0.5231
0,rosim,hard,r_l,rosim_losim,generated,2,CVC-CVC,ros,im,R AA S IH M,5,5,/ɹɑsɪm/,ros-im,1,1,rossin,0.0,0.5231
0,lekum,hard,r_l,rekum_lekum,generated,2,CVC-CVC,lek,um,L EH K AH M,5,5,/lɛkʌm/,lek-um,8,1,beckum|dekom|lacomb|lecocq|leikam|lerum|mecum|peckham,0.0,0.6409
0,rekum,hard,r_l,rekum_lekum,generated,2,CVC-CVC,rek,um,R EH K AH M,5,5,/ɹɛkʌm/,rek-um,8,1,beckum|dekom|mecum|peckham|reckon|rectum|rexham|wreckage,0.0,0.6409
0,luten,hard,r_l,ruten_luten,generated,2,CVC-CVC,lut,en,L AH T EH N,5,5,/lʌtɛn/,lut-en,1,1,lutton,1.05,0.6731
0,ropin,hard,r_l,ropin_lopin,generated,2,CVC-CVC,rop,in,R AA P IH N,5,5,/ɹɑpɪn/,rop-in,9,1,coppin|robbin|robin|robyn|rodgin|rollin|romine|rossin|toppin,1.09,1.0163
0,rafem,hard,r_l,rafem_lafem,generated,2,CVC-CVC,raf,em,R AE F EH M,5,5,/ɹæfɛm/,raf-em,0,2,femme|fen|feng|fenn|fer|ferm|ferre|fess|fetch|fetsch,0.0,1.7163
0,redon,hard,r_l,redon_ledon,generated,2,CVC-CVC,red,on,R EH D AA N,5,5,/ɹɛdɑn/,red-on,3,1,radon|redden|reddin,1.76,2.11
1,vopin,hard,v_b,vopin_bopin,generated,2,CVC-CVC,vop,in,V AA P IH N,5,5,/vɑpɪn/,vop-in,3,1,coppin|toppin|vipin,0.0,-0.17
1,bosim,hard,v_b,vosim_bosim,generated,2,CVC-CVC,bos,im,B AA S IH M,5,5,/bɑsɪm/,bos-im,2,1,basich|basim,0.0,0.1177
1,bopin,hard,v_b,vopin_bopin,generated,2,CVC-CVC,bop,in,B AA P IH N,5,5,/bɑpɪn/,bop-in,5,1,bollin|bonnin|botin|coppin|toppin,0.0,0.2355
0,buten,hard,v_b,vuten_buten,generated,2,CVC-CVC,but,en,B AH T EH N,5,5,/bʌtɛn/,but-en,5,1,bataan|baton|battelle|bhutan|button,0.0,0.2355
0,vekum,hard,v_b,vekum_bekum,generated,2,CVC-CVC,vek,um,V EH K AH M,5,5,/vɛkʌm/,vek-um,5,1,beckum|dekom|mecum|peckham|venom,0.0,0.2355
0,bafil,hard,v_b,vafil_bafil,generated,2,CVC-CVC,baf,il,B AE F IH L,5,5,/bæfɪl/,baf-il,1,1,baffle,0.0,0.5231
0,besam,hard,v_b,vesam_besam,generated,2,CVC-CVC,bes,am,B EH S AE M,5,5,/bɛsæm/,bes-am,1,1,baram,0.0,0.5231
1,vosim,hard,v_b,vosim_bosim,generated,2,CVC-CVC,vos,im,V AA S IH M,5,5,/vɑsɪm/,vos-im,1,1,wasik,0.0,0.5231
0,bekum,hard,v_b,vekum_bekum,generated,2,CVC-CVC,bek,um,B EH K AH M,5,5,/bɛkʌm/,bek-um,12,0,beckum,0.0,1.2587
0,badim,hard,v_b,vadim_badim,generated,2,CVC-CVC,bad,im,B AE D IH M,5,5,/bædɪm/,bad-im,0,2,bad|bade|badge|bag|bagg|bagge|bahm|bahn|baim|bak,0.0,1.7163
0,bipak,hard,v_b,vipak_bipak,generated,2,CVC-CVC,bip,ak,B IH P AE K,5,5,/bɪpæk/,bip-ak,0,2,back|backe|bad|badge|baek|baek|bag|bagg|bagge|bahm,0.0,1.7163
0,vafil,hard,v_b,vafil_bafil,generated,2,CVC-CVC,vaf,il,V AE F IH L,5,5,/væfɪl/,vaf-il,0,2,fil|file|fill|fin|finn|finne|fis|fisch|fish|fiss,0.0,1.7163
0,vesam,hard,v_b,vesam_besam,generated,2,CVC-CVC,ves,am,V EH S AE M,5,5,/vɛsæm/,ves-am,0,2,sahm|sahr|sak|sal|salm|sam|same|san|sang|sap,0.0,1.7163
0,vipak,hard,v_b,vipak_bipak,generated,2,CVC-CVC,vip,ak,V IH P AE K,5,5,/vɪpæk/,vip-ak,0,2,pac|pack|pad|paek|paff|paik|pak|pake|pal|pam,0.0,1.7163
0,vuten,hard,v_b,vuten_buten,generated,2,CVC-CVC,vut,en,V AH T EH N,5,5,/vʌtɛn/,vut-en,0,2,ten|teng|tenn|terre|tesch|tesh|tess|tet|tete|than,0.0,1.7163
0,vadim,hard,v_b,vadim_badim,generated,2,CVC-CVC,vad,im,V AE D IH M,5,5,/vædɪm/,vad-im,0,2,dim|dime|din|ding|dinh|dip|dis|disch|dish|diss,2.71,6.8463
1,siten,hard,theta_s,thiten_siten,generated,2,CVC-CVC,sit,en,S IH T EH N,5,5,/sɪtɛn/,sit-en,3,1,sitek|sitton|sten,0.0,-0.17
0,themut,hard,theta_s,themut_semut,generated,2,CVC-CVC,them,ut,TH EH M AH T,5,6,/θɛmʌt/,them-ut,4,1,emmott|jemmott|mehmet|memmott,0.0,-0.0269
1,safim,hard,theta_s,thafim_safim,generated,2,CVC-CVC,saf,im,S AE F IH M,5,5,/sæfɪm/,saf-im,2,1,salemme|salim,0.0,0.1177
0,thekun,hard,theta_s,thekun_sekun,generated,2,CVC-CVC,thek,un,TH EH K AH N,5,6,/θɛkʌn/,thek-un,5,1,beckon|reckon|thelen|theron|thicken,0.0,0.1555
